donor_id,locality_tier,house_type,donation_2023,donation_2024,donation_2025,consistency_score,preferred_mode,earning_members,target_2026
DN-10298,TIER_1,CLINIC_PROFESSIONAL,2850,3050,3500,0.9,UPI,2,3700
DN-10299,TIER_2,APARTMENT_FLAT,1100,1200,1300,0.7,UPI,2,1350
DN-10300,TIER_1,INDEPENDENT_HOUSE,1600,1750,1950,0.9,UPI,2,2100
DN-10301,TIER_1,APARTMENT_FLAT,1300,1350,1450,1.0,CASH,1,1600
DN-10302,TIER_3,APARTMENT_FLAT,1200,1250,1350,1.0,CASH,4,1500
DN-10303,TIER_1,APARTMENT_FLAT,950,1000,1050,1.0,CASH,2,1150
DN-10304,TIER_2,INDEPENDENT_HOUSE,3350,3700,0,0.7,CASH,3,3950
DN-10305,TIER_2,APARTMENT_FLAT,950,1050,1150,1.0,CASH,1,1300
DN-10306,TIER_2,INDEPENDENT_HOUSE,2150,2250,2350,1.0,CASH,2,2550
DN-10307,TIER_2,APARTMENT_FLAT,550,600,650,1.0,UPI,2,700
DN-10308,TIER_2,APARTMENT_FLAT,900,1000,1150,1.0,CASH,2,1250
DN-10309,TIER_1,APARTMENT_FLAT,2550,2650,2950,0.9,CASH,4,3200
DN-10310,TIER_2,INDEPENDENT_HOUSE,2200,2400,2650,1.0,CASH,3,2950
DN-10311,TIER_1,COMMERCIAL_SHOP,4650,0,5200,0.7,UPI,2,5400
DN-10312,TIER_1,INDEPENDENT_HOUSE,7250,7900,8350,0.9,UPI,4,8900
DN-10313,TIER_3,APARTMENT_FLAT,2800,3150,0,0.4,UPI,1,2650
DN-10314,TIER_2,APARTMENT_FLAT,1250,1350,1450,1.0,CASH,3,1550
DN-10315,TIER_2,COMMERCIAL_SHOP,2850,3200,3600,0.7,CASH,4,3600
DN-10316,TIER_1,COMMERCIAL_SHOP,3800,0,4100,0.9,CASH,2,4650
DN-10317,TIER_2,INDEPENDENT_HOUSE,2200,2350,2500,0.9,UPI,3,2850
DN-10318,TIER_2,APARTMENT_FLAT,1250,1400,1550,1.0,CASH,2,1650
DN-10319,TIER_2,INDEPENDENT_HOUSE,2050,2200,2500,1.0,CASH,2,2750
DN-10320,TIER_2,INDEPENDENT_HOUSE,2100,2250,2500,1.0,UPI,2,2700
DN-10321,TIER_2,APARTMENT_FLAT,2500,2850,3200,1.0,CASH,3,3500
DN-10322,TIER_1,COMMERCIAL_SHOP,3700,4100,4450,1.0,UPI,4,4750
DN-10323,TIER_1,INDEPENDENT_HOUSE,1850,1950,2100,1.0,UPI,2,2300
DN-10324,TIER_1,APARTMENT_FLAT,1650,1900,2050,1.0,UPI,3,2300
DN-10325,TIER_3,APARTMENT_FLAT,1200,1350,1500,1.0,CASH,2,1550
DN-10326,TIER_1,APARTMENT_FLAT,1700,1950,2150,1.0,UPI,1,2250
DN-10327,TIER_1,INDEPENDENT_HOUSE,1900,2050,2350,1.0,UPI,3,2450
DN-10328,TIER_2,CLINIC_PROFESSIONAL,3450,3850,4100,1.0,CASH,2,4250
DN-10329,TIER_3,APARTMENT_FLAT,1100,1200,1350,1.0,UPI,4,1500
DN-10330,TIER_2,APARTMENT_FLAT,500,550,600,1.0,CASH,2,650
DN-10331,TIER_2,INDEPENDENT_HOUSE,0,1700,1850,0.7,UPI,2,1800
DN-10332,TIER_1,COMMERCIAL_SHOP,3250,3400,3750,0.9,CASH,2,4150
DN-10333,TIER_1,APARTMENT_FLAT,2900,3100,3450,0.9,UPI,2,3800
DN-10334,TIER_1,INDEPENDENT_HOUSE,3250,0,3450,0.4,UPI,3,2850
DN-10335,TIER_1,APARTMENT_FLAT,0,0,2800,0.4,CASH,1,2450
DN-10336,TIER_2,INDEPENDENT_HOUSE,2750,2950,3150,1.0,CASH,1,3500
DN-10337,TIER_2,CLINIC_PROFESSIONAL,1650,1800,2050,1.0,CASH,2,2250
DN-10338,TIER_2,INDEPENDENT_HOUSE,950,1050,1150,1.0,CASH,4,1300
DN-10339,TIER_1,APARTMENT_FLAT,1000,1150,1200,1.0,UPI,4,1250
DN-10340,TIER_2,INDEPENDENT_HOUSE,2350,2500,2700,0.9,UPI,3,3050
DN-10341,TIER_2,APARTMENT_FLAT,5100,5450,6200,1.0,CASH,4,6550
DN-10342,TIER_1,INDEPENDENT_HOUSE,3000,3150,3550,1.0,UPI,4,3950
DN-10343,TIER_3,INDEPENDENT_HOUSE,1450,1550,1650,0.9,CASH,2,1900
DN-10344,TIER_3,INDEPENDENT_HOUSE,850,950,1050,1.0,CASH,2,1200
DN-10345,TIER_2,COMMERCIAL_SHOP,2600,2900,3300,0.9,CASH,4,3650
DN-10346,TIER_1,INDEPENDENT_HOUSE,2350,0,2600,0.4,UPI,2,2250
DN-10347,TIER_2,APARTMENT_FLAT,4000,4450,4700,0.9,CASH,2,5150
DN-10348,TIER_2,APARTMENT_FLAT,3700,4100,4450,1.0,UPI,3,4850
DN-10349,TIER_2,COMMERCIAL_SHOP,1650,1850,2050,1.0,CASH,2,2200
DN-10350,TIER_3,INDEPENDENT_HOUSE,0,0,900,0.7,CASH,2,900
DN-10351,TIER_1,APARTMENT_FLAT,5150,5550,6250,1.0,CASH,4,6600
DN-10352,TIER_3,INDEPENDENT_HOUSE,1000,0,1150,0.9,CASH,2,1200
DN-10353,TIER_2,COMMERCIAL_SHOP,2350,2550,2800,0.7,UPI,2,2900
DN-10354,TIER_1,APARTMENT_FLAT,1550,1650,1750,1.0,UPI,3,1800
DN-10355,TIER_1,APARTMENT_FLAT,3400,3600,4000,1.0,UPI,4,4600
DN-10356,TIER_1,INDEPENDENT_HOUSE,3550,3800,4200,0.7,UPI,2,4200
DN-10357,TIER_2,CLINIC_PROFESSIONAL,1300,1400,1600,1.0,CASH,4,1650
DN-10358,TIER_3,COMMERCIAL_SHOP,1350,1450,1550,0.9,CASH,2,1700
DN-10359,TIER_2,APARTMENT_FLAT,1350,1400,1550,1.0,UPI,1,1700
DN-10360,TIER_1,APARTMENT_FLAT,1350,1450,1600,1.0,CASH,4,1750
DN-10361,TIER_2,INDEPENDENT_HOUSE,900,950,1050,1.0,UPI,2,1100
DN-10362,TIER_2,APARTMENT_FLAT,800,850,0,0.4,CASH,2,750
DN-10363,TIER_1,COMMERCIAL_SHOP,16700,0,18600,0.9,UPI,2,19750
DN-10364,TIER_2,APARTMENT_FLAT,1000,1050,1150,1.0,CASH,2,1250
DN-10365,TIER_2,APARTMENT_FLAT,1050,1100,1150,1.0,UPI,3,1250
DN-10366,TIER_3,APARTMENT_FLAT,700,750,850,1.0,CASH,4,950
DN-10367,TIER_1,APARTMENT_FLAT,1050,1150,1250,1.0,CASH,2,1300
DN-10368,TIER_1,APARTMENT_FLAT,6750,7150,8200,0.4,UPI,2,7050
DN-10369,TIER_3,COMMERCIAL_SHOP,1100,1200,1350,1.0,CASH,1,1500
DN-10370,TIER_2,APARTMENT_FLAT,0,1800,0,0.4,CASH,2,1450
DN-10371,TIER_2,COMMERCIAL_SHOP,2050,2300,2600,0.9,CASH,4,2700
DN-10372,TIER_1,APARTMENT_FLAT,4450,4900,5250,1.0,UPI,2,5600
DN-10373,TIER_2,INDEPENDENT_HOUSE,1450,1550,1700,1.0,CASH,2,1850
DN-10374,TIER_3,APARTMENT_FLAT,700,750,0,0.7,CASH,2,750
DN-10375,TIER_3,INDEPENDENT_HOUSE,850,950,1050,0.9,UPI,3,1150
DN-10376,TIER_2,INDEPENDENT_HOUSE,1500,1550,1750,1.0,UPI,4,1950
DN-10377,TIER_3,INDEPENDENT_HOUSE,850,950,1050,0.7,CASH,3,1050
DN-10378,TIER_2,APARTMENT_FLAT,3200,3600,3950,1.0,UPI,2,4450
DN-10379,TIER_2,APARTMENT_FLAT,1550,1700,0,0.9,CASH,2,1950
DN-10380,TIER_2,COMMERCIAL_SHOP,2450,2750,3100,1.0,CASH,2,3300
DN-10381,TIER_1,INDEPENDENT_HOUSE,6200,7050,7650,1.0,UPI,1,8450
DN-10382,TIER_2,APARTMENT_FLAT,1500,1600,1750,1.0,CASH,2,1850
DN-10383,TIER_3,APARTMENT_FLAT,850,900,1050,1.0,CASH,1,1200
DN-10384,TIER_3,INDEPENDENT_HOUSE,1000,1150,1300,1.0,UPI,3,1350
DN-10385,TIER_2,COMMERCIAL_SHOP,1750,1950,2100,1.0,UPI,3,2250
DN-10386,TIER_3,APARTMENT_FLAT,900,950,1050,1.0,CASH,2,1100
DN-10387,TIER_3,APARTMENT_FLAT,500,550,600,1.0,UPI,3,650
DN-10388,TIER_2,COMMERCIAL_SHOP,3600,4050,4550,1.0,CASH,2,5100
DN-10389,TIER_1,INDEPENDENT_HOUSE,4100,4350,4550,1.0,UPI,2,4950
DN-10390,TIER_2,APARTMENT_FLAT,1150,1300,1350,0.9,UPI,1,1550
DN-10391,TIER_1,INDEPENDENT_HOUSE,9500,10650,11850,1.0,UPI,4,13350
DN-10392,TIER_1,COMMERCIAL_SHOP,4550,4850,5450,1.0,UPI,2,6200
DN-10393,TIER_3,APARTMENT_FLAT,450,500,0,0.7,CASH,2,500
DN-10394,TIER_2,COMMERCIAL_SHOP,2250,2350,2500,1.0,UPI,4,2700
DN-10395,TIER_2,APARTMENT_FLAT,2100,2350,2650,1.0,UPI,4,2950
DN-10396,TIER_2,INDEPENDENT_HOUSE,1250,1350,1500,0.9,UPI,4,1600
DN-10397,TIER_1,COMMERCIAL_SHOP,2200,2300,2600,0.9,CASH,2,2700
DN-10398,TIER_2,APARTMENT_FLAT,1300,1450,1650,1.0,CASH,1,1850
DN-10399,TIER_2,APARTMENT_FLAT,2800,3150,3300,1.0,CASH,2,3450
DN-10400,TIER_3,INDEPENDENT_HOUSE,900,1000,1050,1.0,CASH,2,1200
DN-10401,TIER_1,COMMERCIAL_SHOP,2800,3150,3600,1.0,UPI,3,3800
DN-10402,TIER_3,COMMERCIAL_SHOP,900,950,1050,1.0,UPI,2,1150
DN-10403,TIER_2,INDEPENDENT_HOUSE,650,700,800,0.7,CASH,4,850
DN-10404,TIER_3,CLINIC_PROFESSIONAL,1150,1300,1400,1.0,CASH,1,1500
DN-10405,TIER_3,APARTMENT_FLAT,500,550,650,1.0,UPI,4,700
DN-10406,TIER_2,APARTMENT_FLAT,1100,1250,1350,1.0,UPI,2,1450
DN-10407,TIER_1,APARTMENT_FLAT,2350,2650,2950,1.0,UPI,2,3100
DN-10408,TIER_2,APARTMENT_FLAT,2050,2250,2550,1.0,UPI,2,2750
DN-10409,TIER_1,APARTMENT_FLAT,1850,1950,2100,1.0,CASH,3,2300
DN-10410,TIER_2,APARTMENT_FLAT,1450,1550,1800,1.0,UPI,2,1950
DN-10411,TIER_3,APARTMENT_FLAT,0,1500,1650,0.7,CASH,4,1700
DN-10412,TIER_2,APARTMENT_FLAT,700,750,850,1.0,UPI,2,950
DN-10413,TIER_1,INDEPENDENT_HOUSE,1000,1150,1300,1.0,UPI,2,1450
DN-10414,TIER_2,APARTMENT_FLAT,800,900,1000,1.0,CASH,2,1100
DN-10415,TIER_1,APARTMENT_FLAT,1200,1300,1400,1.0,UPI,2,1600
DN-10416,TIER_2,INDEPENDENT_HOUSE,1550,0,1650,0.9,UPI,2,1800
DN-10417,TIER_2,INDEPENDENT_HOUSE,1750,1900,2050,1.0,UPI,3,2100
DN-10418,TIER_2,APARTMENT_FLAT,1250,1400,1550,1.0,CASH,1,1650
DN-10419,TIER_2,CLINIC_PROFESSIONAL,1050,1150,1300,1.0,UPI,3,1350
DN-10420,TIER_2,INDEPENDENT_HOUSE,1750,1850,1950,0.9,CASH,4,2100
DN-10421,TIER_2,APARTMENT_FLAT,0,0,1850,0.4,UPI,3,1600
DN-10422,TIER_1,COMMERCIAL_SHOP,3000,3400,3600,0.9,CASH,1,4100
DN-10423,TIER_1,APARTMENT_FLAT,1650,1750,2000,1.0,UPI,1,2250
DN-10424,TIER_2,APARTMENT_FLAT,1800,1950,2150,1.0,UPI,2,2400
DN-10425,TIER_2,APARTMENT_FLAT,2950,3250,3550,1.0,CASH,4,3700
DN-10426,TIER_2,INDEPENDENT_HOUSE,2300,2450,2750,1.0,CASH,2,2900
DN-10427,TIER_2,APARTMENT_FLAT,1150,1250,0,0.7,CASH,1,1250
DN-10428,TIER_2,INDEPENDENT_HOUSE,7250,7900,8450,1.0,UPI,2,8850
DN-10429,TIER_2,CLINIC_PROFESSIONAL,2000,2200,2400,1.0,UPI,3,2700
DN-10430,TIER_1,APARTMENT_FLAT,2800,3100,3350,0.9,UPI,2,3700
DN-10431,TIER_1,INDEPENDENT_HOUSE,2750,3100,3450,1.0,UPI,2,3750
DN-10432,TIER_3,APARTMENT_FLAT,700,750,800,0.9,UPI,3,900
DN-10433,TIER_2,APARTMENT_FLAT,1550,1750,1950,1.0,CASH,4,2100
DN-10434,TIER_2,CLINIC_PROFESSIONAL,1100,1200,1350,1.0,CASH,1,1500
DN-10435,TIER_2,INDEPENDENT_HOUSE,0,0,0,0.4,UPI,1,1100
DN-10436,TIER_2,INDEPENDENT_HOUSE,0,2050,2150,0.9,CASH,4,2400
DN-10437,TIER_2,INDEPENDENT_HOUSE,2000,2250,2450,1.0,CASH,2,2550
DN-10438,TIER_2,INDEPENDENT_HOUSE,1850,2050,2350,1.0,CASH,1,2550
DN-10439,TIER_1,APARTMENT_FLAT,1100,1150,1250,1.0,CASH,3,1300
DN-10440,TIER_2,APARTMENT_FLAT,2200,2400,2550,0.9,UPI,4,2750
DN-10441,TIER_2,INDEPENDENT_HOUSE,1150,1250,1450,0.9,CASH,3,1500
DN-10442,TIER_1,APARTMENT_FLAT,3550,3750,4300,1.0,UPI,4,4650
DN-10443,TIER_3,APARTMENT_FLAT,1900,2000,2250,1.0,CASH,2,2450
DN-10444,TIER_2,APARTMENT_FLAT,900,1000,1100,1.0,UPI,2,1250
DN-10445,TIER_2,APARTMENT_FLAT,1350,1550,1750,1.0,CASH,1,1850
DN-10446,TIER_3,APARTMENT_FLAT,550,600,700,1.0,CASH,3,750
DN-10447,TIER_2,COMMERCIAL_SHOP,3200,3500,3800,0.7,CASH,4,3950
DN-10448,TIER_2,APARTMENT_FLAT,1250,1400,1450,1.0,CASH,2,1550
DN-10449,TIER_1,APARTMENT_FLAT,1050,1100,1200,1.0,CASH,2,1300
DN-10450,TIER_2,APARTMENT_FLAT,1300,1400,1500,0.9,UPI,4,1650
DN-10451,TIER_1,APARTMENT_FLAT,2500,2800,3050,1.0,CASH,1,3350
DN-10452,TIER_1,APARTMENT_FLAT,4200,4350,4700,1.0,UPI,4,5100
DN-10453,TIER_2,INDEPENDENT_HOUSE,1850,2100,2250,1.0,CASH,1,2350
DN-10454,TIER_1,APARTMENT_FLAT,1500,1700,1800,1.0,CASH,4,2050
DN-10455,TIER_2,APARTMENT_FLAT,900,1000,1100,1.0,CASH,1,1150
DN-10456,TIER_1,APARTMENT_FLAT,2100,2200,2450,1.0,UPI,2,2600
DN-10457,TIER_2,APARTMENT_FLAT,900,1000,1100,1.0,UPI,2,1200
DN-10458,TIER_3,INDEPENDENT_HOUSE,700,750,800,1.0,CASH,4,900
DN-10459,TIER_3,APARTMENT_FLAT,700,0,750,0.9,UPI,2,800
DN-10460,TIER_1,APARTMENT_FLAT,3950,0,4200,0.4,CASH,2,3500
DN-10461,TIER_1,INDEPENDENT_HOUSE,2800,3100,3300,0.9,CASH,1,3450
DN-10462,TIER_3,INDEPENDENT_HOUSE,1050,1100,1150,1.0,UPI,2,1300
DN-10463,TIER_3,APARTMENT_FLAT,850,950,1050,1.0,UPI,2,1100
DN-10464,TIER_3,INDEPENDENT_HOUSE,0,0,1200,0.9,CASH,1,1350
DN-10465,TIER_1,APARTMENT_FLAT,2150,2450,2600,1.0,UPI,2,2900
DN-10466,TIER_2,INDEPENDENT_HOUSE,1650,1800,1950,1.0,CASH,3,2050
DN-10467,TIER_3,APARTMENT_FLAT,950,1050,1100,1.0,CASH,2,1250
DN-10468,TIER_1,CLINIC_PROFESSIONAL,2750,0,3100,0.4,UPI,3,2600
DN-10469,TIER_2,APARTMENT_FLAT,0,0,2750,0.4,UPI,2,2350
DN-10470,TIER_2,INDEPENDENT_HOUSE,2400,2650,2950,1.0,UPI,4,3100
DN-10471,TIER_2,APARTMENT_FLAT,1550,1650,1800,1.0,CASH,1,1950
DN-10472,TIER_2,APARTMENT_FLAT,1050,1150,1200,1.0,CASH,3,1250
DN-10473,TIER_2,APARTMENT_FLAT,2150,2300,2650,1.0,CASH,2,3050
DN-10474,TIER_1,APARTMENT_FLAT,3400,3650,4200,0.9,UPI,2,4350
DN-10475,TIER_1,APARTMENT_FLAT,2950,3150,3400,1.0,UPI,4,3850
DN-10476,TIER_2,APARTMENT_FLAT,2400,2500,2800,1.0,UPI,2,3050
DN-10477,TIER_1,INDEPENDENT_HOUSE,3500,0,3950,0.4,UPI,2,3300
DN-10478,TIER_3,APARTMENT_FLAT,800,850,950,1.0,UPI,2,1050
DN-10479,TIER_2,INDEPENDENT_HOUSE,3950,4300,4750,0.9,CASH,2,5200
DN-10480,TIER_2,INDEPENDENT_HOUSE,4000,4450,4900,1.0,CASH,2,5250
DN-10481,TIER_1,APARTMENT_FLAT,1950,2200,2500,0.9,UPI,2,2650
DN-10482,TIER_1,APARTMENT_FLAT,2100,2300,2550,1.0,UPI,2,2700
DN-10483,TIER_1,APARTMENT_FLAT,2750,3050,3200,1.0,CASH,1,3400
DN-10484,TIER_3,APARTMENT_FLAT,500,550,650,1.0,CASH,4,750
DN-10485,TIER_1,COMMERCIAL_SHOP,7300,8000,9000,1.0,UPI,2,9750
DN-10486,TIER_1,INDEPENDENT_HOUSE,3000,3150,3450,0.7,UPI,2,3450
DN-10487,TIER_2,APARTMENT_FLAT,2450,2750,3150,0.9,CASH,4,3350
DN-10488,TIER_2,APARTMENT_FLAT,1000,1050,0,0.9,CASH,2,1100
DN-10489,TIER_1,COMMERCIAL_SHOP,1600,1750,1900,1.0,UPI,3,2150
DN-10490,TIER_2,APARTMENT_FLAT,0,0,2450,0.7,UPI,4,2500
DN-10491,TIER_2,APARTMENT_FLAT,800,900,1000,1.0,CASH,2,1050
DN-10492,TIER_1,APARTMENT_FLAT,2500,2700,2850,1.0,UPI,2,3150
DN-10493,TIER_2,INDEPENDENT_HOUSE,1100,1250,1450,1.0,CASH,1,1600
DN-10494,TIER_3,INDEPENDENT_HOUSE,900,950,1000,1.0,CASH,3,1150
DN-10495,TIER_3,APARTMENT_FLAT,650,700,750,1.0,CASH,2,800
DN-10496,TIER_2,INDEPENDENT_HOUSE,2550,2700,3000,1.0,UPI,2,3250
DN-10497,TIER_3,APARTMENT_FLAT,1550,1600,1700,1.0,CASH,4,1850
DN-10498,TIER_3,CLINIC_PROFESSIONAL,650,700,800,1.0,CASH,4,850
DN-10499,TIER_2,APARTMENT_FLAT,950,1000,1150,1.0,CASH,2,1250
DN-10500,TIER_3,INDEPENDENT_HOUSE,1550,1650,0,0.9,CASH,3,1850
DN-10501,TIER_1,INDEPENDENT_HOUSE,1950,2100,2400,1.0,UPI,4,2600
DN-10502,TIER_2,APARTMENT_FLAT,2550,2700,2900,1.0,CASH,1,3200
DN-10503,TIER_2,APARTMENT_FLAT,700,800,900,1.0,CASH,1,1000
DN-10504,TIER_3,INDEPENDENT_HOUSE,2350,2450,0,0.9,CASH,4,2600
DN-10505,TIER_1,COMMERCIAL_SHOP,6700,7350,7800,0.9,UPI,3,8300
DN-10506,TIER_1,COMMERCIAL_SHOP,6450,7000,7900,1.0,UPI,2,8750
DN-10507,TIER_2,INDEPENDENT_HOUSE,3700,3950,4200,1.0,UPI,2,4500
DN-10508,TIER_2,APARTMENT_FLAT,2200,2400,2650,1.0,UPI,3,2850
DN-10509,TIER_1,CLINIC_PROFESSIONAL,3750,4100,4700,0.9,UPI,3,5150
DN-10510,TIER_1,APARTMENT_FLAT,1750,1950,2100,1.0,UPI,2,2200
DN-10511,TIER_1,APARTMENT_FLAT,2200,2500,2700,0.9,UPI,2,3100
DN-10512,TIER_3,INDEPENDENT_HOUSE,950,1050,1150,1.0,CASH,2,1300
DN-10513,TIER_2,CLINIC_PROFESSIONAL,1950,2050,2300,0.9,UPI,3,2400
DN-10514,TIER_2,APARTMENT_FLAT,750,800,850,0.9,UPI,3,950
DN-10515,TIER_2,COMMERCIAL_SHOP,3250,3400,3800,1.0,CASH,4,4300
DN-10516,TIER_2,APARTMENT_FLAT,1300,1450,1650,1.0,CASH,1,1750
DN-10517,TIER_1,APARTMENT_FLAT,4050,4400,4700,0.7,CASH,4,4750
DN-10518,TIER_1,COMMERCIAL_SHOP,2750,3050,0,0.9,CASH,3,3400
DN-10519,TIER_2,COMMERCIAL_SHOP,4400,4650,5150,1.0,UPI,3,5550
DN-10520,TIER_1,INDEPENDENT_HOUSE,3250,0,0,0.7,UPI,3,3150
DN-10521,TIER_1,INDEPENDENT_HOUSE,3650,4100,4550,1.0,CASH,4,5150
DN-10522,TIER_2,APARTMENT_FLAT,2000,2200,2500,1.0,CASH,1,2600
DN-10523,TIER_3,COMMERCIAL_SHOP,1050,1150,1300,1.0,CASH,3,1450
DN-10524,TIER_3,APARTMENT_FLAT,1650,1850,2050,1.0,UPI,4,2300
DN-10525,TIER_2,INDEPENDENT_HOUSE,1950,2200,2400,0.9,UPI,1,2500
DN-10526,TIER_2,APARTMENT_FLAT,2050,2150,2300,1.0,CASH,4,2650
DN-10527,TIER_3,APARTMENT_FLAT,0,0,0,0.7,CASH,4,1000
DN-10528,TIER_2,INDEPENDENT_HOUSE,1150,1250,0,0.7,CASH,1,1300
DN-10529,TIER_1,APARTMENT_FLAT,3150,0,3350,0.9,UPI,2,3650
DN-10530,TIER_1,COMMERCIAL_SHOP,2900,3250,3500,0.9,UPI,1,3650
DN-10531,TIER_2,APARTMENT_FLAT,1250,1350,1550,1.0,CASH,2,1650
DN-10532,TIER_1,APARTMENT_FLAT,1950,2150,2350,0.9,UPI,3,2600
DN-10533,TIER_1,INDEPENDENT_HOUSE,1650,1800,2000,0.7,UPI,3,2000
DN-10534,TIER_2,CLINIC_PROFESSIONAL,1300,1400,1600,0.9,CASH,3,1800
DN-10535,TIER_2,APARTMENT_FLAT,550,600,650,0.7,UPI,2,650
DN-10536,TIER_1,APARTMENT_FLAT,2250,2400,2550,1.0,CASH,1,2800
DN-10537,TIER_3,APARTMENT_FLAT,900,1000,1100,1.0,CASH,3,1200
DN-10538,TIER_2,INDEPENDENT_HOUSE,1850,2000,2250,1.0,UPI,1,2400
DN-10539,TIER_3,APARTMENT_FLAT,650,700,750,1.0,CASH,4,800
DN-10540,TIER_2,APARTMENT_FLAT,1450,1550,1750,0.9,CASH,2,1900
DN-10541,TIER_2,INDEPENDENT_HOUSE,1900,2150,2300,0.7,UPI,2,2250
DN-10542,TIER_1,INDEPENDENT_HOUSE,0,3950,4450,0.4,UPI,2,3650
DN-10543,TIER_2,APARTMENT_FLAT,1000,1100,1200,1.0,CASH,1,1250
DN-10544,TIER_1,APARTMENT_FLAT,2350,2600,2950,1.0,CASH,3,3250
DN-10545,TIER_1,APARTMENT_FLAT,2400,2700,2950,1.0,CASH,3,3050
DN-10546,TIER_3,APARTMENT_FLAT,600,650,750,1.0,UPI,2,850
DN-10547,TIER_1,APARTMENT_FLAT,1850,1950,2100,1.0,UPI,2,2300
DN-10548,TIER_3,COMMERCIAL_SHOP,600,650,0,0.9,CASH,1,700
DN-10549,TIER_2,INDEPENDENT_HOUSE,750,800,850,1.0,CASH,3,950
DN-10550,TIER_2,APARTMENT_FLAT,2100,2200,2500,1.0,UPI,1,2650
DN-10551,TIER_2,APARTMENT_FLAT,700,800,900,0.9,CASH,4,1000
DN-10552,TIER_1,INDEPENDENT_HOUSE,3900,4300,4800,0.7,UPI,2,4700
DN-10553,TIER_2,INDEPENDENT_HOUSE,0,0,0,0.7,UPI,1,1400
DN-10554,TIER_3,APARTMENT_FLAT,600,700,800,1.0,CASH,4,850
DN-10555,TIER_2,APARTMENT_FLAT,1250,1350,1400,0.9,UPI,4,1450
DN-10556,TIER_3,CLINIC_PROFESSIONAL,0,1450,1600,0.4,UPI,1,1350
DN-10557,TIER_2,APARTMENT_FLAT,2600,2800,3050,1.0,CASH,4,3400
DN-10558,TIER_2,INDEPENDENT_HOUSE,0,1850,0,0.4,CASH,1,1600
DN-10559,TIER_1,APARTMENT_FLAT,2600,2800,3150,1.0,UPI,4,3450
DN-10560,TIER_1,APARTMENT_FLAT,3350,3650,3900,1.0,UPI,1,4300
DN-10561,TIER_2,COMMERCIAL_SHOP,1050,1150,1250,0.7,UPI,2,1200
DN-10562,TIER_1,APARTMENT_FLAT,5200,5550,6050,1.0,UPI,2,6650
DN-10563,TIER_1,APARTMENT_FLAT,1950,2050,0,0.9,CASH,3,2250
DN-10564,TIER_2,APARTMENT_FLAT,500,550,600,1.0,UPI,2,650
DN-10565,TIER_2,INDEPENDENT_HOUSE,1200,1300,1450,1.0,UPI,2,1500
DN-10566,TIER_1,INDEPENDENT_HOUSE,2700,2850,3250,1.0,CASH,2,3550
DN-10567,TIER_1,INDEPENDENT_HOUSE,4550,5050,5450,1.0,UPI,2,5900
DN-10568,TIER_3,APARTMENT_FLAT,0,0,2700,0.4,CASH,3,2200
DN-10569,TIER_2,APARTMENT_FLAT,1000,1100,1200,1.0,UPI,2,1250
DN-10570,TIER_3,COMMERCIAL_SHOP,3300,3450,3900,1.0,CASH,3,4250
DN-10571,TIER_1,APARTMENT_FLAT,2150,2350,2650,1.0,UPI,2,2800
DN-10572,TIER_2,INDEPENDENT_HOUSE,2250,2350,2550,1.0,CASH,4,2650
DN-10573,TIER_2,APARTMENT_FLAT,2400,2600,2800,1.0,CASH,4,2900
DN-10574,TIER_2,APARTMENT_FLAT,1600,1700,1850,1.0,CASH,4,1950
DN-10575,TIER_3,CLINIC_PROFESSIONAL,450,500,550,0.9,CASH,1,600
DN-10576,TIER_2,APARTMENT_FLAT,1550,1700,1900,1.0,CASH,2,2150
DN-10577,TIER_3,APARTMENT_FLAT,600,0,650,0.7,CASH,3,700
DN-10578,TIER_3,COMMERCIAL_SHOP,1100,1200,1350,0.9,CASH,2,1550
DN-10579,TIER_2,APARTMENT_FLAT,2050,2350,2550,0.7,CASH,2,2700
DN-10580,TIER_1,INDEPENDENT_HOUSE,2700,3050,3250,0.9,CASH,4,3400
DN-10581,TIER_1,APARTMENT_FLAT,2500,2700,0,0.7,UPI,2,2850
DN-10582,TIER_1,INDEPENDENT_HOUSE,1850,2000,2150,1.0,UPI,1,2250
DN-10583,TIER_3,APARTMENT_FLAT,1050,1150,1200,1.0,CASH,2,1300
DN-10584,TIER_2,COMMERCIAL_SHOP,3250,3600,3800,1.0,CASH,2,4300
DN-10585,TIER_1,APARTMENT_FLAT,1700,1800,2050,1.0,UPI,1,2350
DN-10586,TIER_2,APARTMENT_FLAT,1400,1550,1700,1.0,UPI,2,1850
DN-10587,TIER_2,INDEPENDENT_HOUSE,1200,1300,1450,1.0,UPI,2,1650
DN-10588,TIER_2,INDEPENDENT_HOUSE,2800,2950,3100,1.0,UPI,2,3350
DN-10589,TIER_1,INDEPENDENT_HOUSE,6950,7800,8750,0.9,CASH,1,9350
DN-10590,TIER_2,INDEPENDENT_HOUSE,1450,1500,1700,1.0,CASH,1,1950
DN-10591,TIER_2,COMMERCIAL_SHOP,3000,3200,3400,1.0,UPI,3,3700
DN-10592,TIER_1,INDEPENDENT_HOUSE,2650,2750,3050,1.0,UPI,2,3200
DN-10593,TIER_2,APARTMENT_FLAT,1850,2100,2250,1.0,UPI,3,2400
DN-10594,TIER_2,CLINIC_PROFESSIONAL,1800,1950,2150,1.0,CASH,2,2400
DN-10595,TIER_2,APARTMENT_FLAT,1050,1100,1200,1.0,UPI,3,1250
